id, x, y
q,0.157150002151791,0.0910937396850867
i,-0.821564004532492,-0.299987341142017
m,0.38910731920934,1.04508031869449
s,0.0143189552215592,-1.70685034695402
i,2.25560563545826,0.982829684544318
u,1.604948289411,-0.171523001861067
o,-0.189259598291482,-1.30746119110745
i,-0.788048509975613,-1.34792145640989
d,0.413117661565055,-0.0375876518656873
n,2.47758907924016,0.911719835188373
t,0.232779335276219,-0.681333866305651
g,0.583478732779124,-0.365451063411658
k,0.705637871033444,1.8059918158469
e,2.09832494040979,-0.324307793113699
v,-2.39563913360191,-1.28265221660586
s,1.37812044894841,1.04617681702137
z,0.412605388971087,-0.408415670940105
z,0.452136611849021,0.783369159231625
e,-1.31073446343332,0.686386208058673
a,0.666816050745133,0.0338376309434493
i,-0.692519902298666,0.0143466508747715
t,2.24729086478594,0.383344246731478
j,-3.1484213824739,-1.18979581870789
o,0.585027952789734,0.0275369030892343
p,-0.119092025819357,0.258952533798248
w,-0.849252093118575,-0.993954741585541
r,-0.198787899252476,0.991755714676711
r,-0.684747106440453,-1.33972161809791
r,-2.08830119002694,-0.391299156340263
w,0.688623039325359,-0.143118575514217
h,0.853649567416984,-0.517045242583219
o,0.55983741879238,0.00912628037827896
v,1.14458377400186,-0.0556649993551793
l,0.144705760040297,0.708317472075724
m,-0.180938790657454,1.17870286105108
q,1.06222658096781,-0.0393222006367443
d,1.0886244785922,-0.209539901486789
l,-0.333486284831229,-0.155229507158225
t,0.171238130678022,0.110918130260063
k,-1.52751526526145,0.637123187716386
y,1.01010214312665,0.533555287772691
e,-0.546640582225138,-0.726979744884832
n,1.38206043692532,-0.112570038643962
z,1.03661472823887,-0.255361094960048
w,-0.912195426171929,1.39279613167654
t,1.96207199581292,-1.72749648764828
e,1.43429904837117,-1.36329965795572
n,0.64512665912617,-0.705385811973417
v,1.05118437610915,0.99593674705058
q,0.103438952656583,0.819396596778105
j,0.315085530309473,0.257404425683642
y,0.677477543172787,0.662191282001145
h,-1.74125050487261,1.54919256385159
x,-1.88073952765903,1.77450611411062
d,0.827275004932046,0.244713368072647
b,0.323414888253582,1.63522490940103
d,0.951843643353179,-0.277937069623363
d,-0.482233048811118,0.113120565868131
a,1.00788271666526,0.00686005482859618
h,-1.00695753159278,0.284030187376549
v,-1.03200078652554,-0.266574101793536
o,-0.84220448985208,-0.913995249380768
v,0.0660968856425246,-0.118547712591096
v,0.00973537127738959,1.24082432164646
p,1.50138532388584,-0.844090928400321
p,0.324474186437907,0.608264060493306
p,0.913685010168526,0.298053704504029
f,0.572590527208481,-0.652726467902005
s,0.0666237733358838,-0.367995642444422
i,0.968115374946992,1.0246697331217
y,-0.384436192578254,-0.51271791418046
u,1.23396822916873,-1.23008751467764
i,-0.949698640776452,-0.24743890153854
b,-0.666033023006802,-0.195401565078055
e,1.34697137236634,0.76242154437149
t,-1.09296021151092,0.381056741912578
v,0.260334393489232,-0.419959731195601
b,-1.06228655587697,0.249668165978002
n,0.573047578198538,2.08558053496206
v,-0.422328892245144,0.191019341010299
m,-0.655339614294142,-0.377313494650562
b,0.599845719062881,0.633805706268477
q,-1.82226439487609,0.963466722868843
p,1.63846981440364,1.50854335189653
z,0.610469459193237,0.0544395068751212
e,0.311949062641728,0.450102755223031
b,2.126493802638,-0.996901445130918
q,0.276721794059037,-0.890588520735775
f,0.612157603544109,-1.78687183136528
h,0.874316068683,1.40083048318225
g,0.165196568369891,-0.880128175365458
w,-0.137583999562039,-1.82538868047615
h,0.921742547757457,0.210232999440668
e,1.31870580065244,0.198431614511059
d,0.980232500656086,0.697460666116918
r,-0.856454828029755,-0.797509237728775
h,-0.898136441280376,0.398943801634603
j,-1.59655052664813,1.10606200587645
h,-0.359913747494304,-0.072278408924936
k,-0.790802245189439,-1.41731659454639
o,-1.43441043251731,0.184404268669211
x,0.877921439086504,0.779971587588127
m,0.86134922491178,-0.50034048699459
i,-1.31164518791596,-1.41895503537532
e,-0.21754560037124,1.68058758455437
q,-1.03781350778137,-0.310250468192579
z,-0.442935017195195,0.87089919420992
c,-1.36156880052739,-0.00463726445418615
p,0.0512552233726259,-0.156643016154297
p,-1.31251204826524,-0.213342370995563
e,-0.386102099384085,-1.28354159090235
k,-1.03280450246509,-1.8934299205882
t,1.08408545412578,-0.252938148211545
u,-1.16555502868335,1.62947434902191
p,1.66489157690752,-0.129521931391484
a,0.0373145526194849,-0.27087357298305
t,-0.884718434342415,-1.68440360921529
n,0.700354697345189,-1.24129430705328
k,-0.76272018371562,0.287459481537971
c,-0.991669074438006,-0.216256320633985
w,1.12400389759417,-1.70743806999982
i,1.16156119768348,1.57512361046534
g,0.484529854836584,-0.659546715994828
g,0.897053994431151,-0.0539186957686947
l,1.90686064662196,-1.45394343084599
n,1.75006069741927,0.267742633871889
g,-1.04375102945929,0.798926990221913
f,-0.377218597688077,-1.74038158966007
l,-0.159641631078519,-0.951427080521841
m,0.619959790427525,-0.441501701261177
e,-0.517797922276733,1.42946053353033
n,1.83144802099,0.193847505073637
u,-0.1697317375529,0.559247156823549
h,2.50945273433099,1.1283841390952
l,1.62245778435852,-1.33446003380107
x,0.823889788462196,-1.41926224191591
l,2.5232187069168,-0.270984875877173
s,0.204208954496968,-1.16413119794387
l,-0.387529133916503,0.597717923649038
u,0.569379893157927,1.47330580492454
q,-0.335882853297485,-1.31047909640381
h,1.24483752507822,-0.513168843359368
f,-0.891832951378506,-0.841728883324093
y,0.59567539903437,-0.76798005636989
b,1.01675627373395,0.563130775377936
g,-0.947645379404733,0.157800757247369
x,0.0821436480377965,0.452127813952646
m,0.964270489869004,0.783819750955993
p,-0.309457453951428,1.01436038610867
c,0.062294193842175,-0.37756778744056
c,-0.530859604988311,-0.73556036348829
x,0.0308101846111119,-0.957557854252911
c,1.40059223393251,1.0376239625623
x,-0.511957115140397,-0.538362149502096
b,-0.889853301772065,-0.588982328869181
a,-0.78121904885823,-0.48735063221162
e,0.603028844208732,0.303247060934753
z,1.69660807633862,-0.00897840622246184
r,-0.912076209765002,1.64321629771876
u,-1.11437803523494,0.320590574510711
t,-0.588075886142518,-1.27969277535236
u,-0.0815707726254229,1.73562465671742
b,-0.165298878943817,0.123096026194924
x,1.58486526572462,-0.792221088720614
m,0.254342884863441,1.25861105268297
u,0.479708212262931,1.45784591881746
q,-0.860009381996721,0.228253777556414
n,-0.714552717278272,-0.978719299172851
m,1.23993419138364,-1.56423492440981
w,-0.969126486490326,1.17833456396677
j,-0.0101415716428201,-0.17533911187967
k,0.245324606704707,-0.344194613409747
y,-0.900519917372523,-1.5419164981152
