id, x, y
q,0.14519854063924,-0.474773654708439
e,-0.712759253547843,-0.758109788764169
g,-2.34366004098841,1.74971660914831
h,1.38810434264558,0.628762901669607
s,-1.25651750015149,-0.355225027308125
d,-0.75146742412357,-0.912605363857236
g,-0.537920319332273,1.0404991253805
k,0.431462468755235,1.54791761752721
k,-1.10665656722192,1.87661130235026
j,1.22246659071519,-0.634099018626982
h,-1.05943872576409,-0.297494806300592
h,-2.52903805876319,0.0563980478277962
s,-0.297463264147276,0.160950248762222
d,0.3781429614781,0.50743882137396
j,-2.36229217981097,-0.601755176955101
s,0.212452632941841,0.0665576289332714
z,-0.942909668050736,0.308474306555324
y,0.864233367520606,-0.920873501532846
s,-0.109582261916614,0.368677646259731
q,-0.235305533438263,0.165038953767189
u,2.03792730522378,-0.787043259252243
g,0.239590056455323,0.135262034768365
u,0.243961737584393,0.742815570124286
n,2.35655963347169,-1.16479740712895
h,-0.0944820825305741,-0.700785551110966
z,0.468237759254519,-0.292224577358292
r,0.961405407142005,0.078294030106867
f,-1.67967135285905,-0.948051581378248
y,0.567903837712506,0.583074598329614
y,0.943332392599173,-0.389119028194547
a,0.582707053985772,-0.0422492754364395
p,-1.15707209664212,-1.25479952195078
e,0.581008781793061,-1.48681413658783
m,0.725401212978336,0.661944806153293
s,-0.680794063040964,1.97437301072741
x,2.33665666245553,-1.27649120952352
b,-0.166313646677801,-0.453778415518171
r,1.85210708726459,1.08843378337165
c,-1.24034138534046,-1.06667888025422
l,0.753101870450759,-1.03962536821374
d,-1.27408593758673,-0.703163759074467
g,1.56709438916427,1.41355328441722
a,0.0811796926496252,-1.4379214516657
d,1.23155462036807,-0.877501274214496
l,-0.363052573424659,0.211498579237712
y,0.867442636977635,0.7154998884396
x,-1.96678368692155,1.05713466984157
i,-0.206222844317648,-0.31170724110286
v,-0.933833131380167,0.0894487619025419
s,-0.943255724023969,0.464744570819224
n,0.513519634318553,-0.522943148248016
p,0.31278565593344,2.22812636925421
z,-0.431074009328706,-0.821998098223387
m,0.5951361185188,1.51205414250295
b,-1.79932803446318,-0.872622964535447
q,-2.49292806195435,-0.0979985868612816
e,2.0432366685535,-0.430916606755985
o,1.38495468095164,-0.685624668588142
q,0.948577645924436,0.51148654064243
h,-1.10032924292527,0.60065128014903
e,-0.365828358914252,1.32458383625087
n,0.663942746497412,-1.00378724563101
p,0.869095641122786,-1.0769052235946
n,-0.115018483746835,-0.212931267773173
r,-0.359080437031224,-1.67429350405273
w,-0.0544350841352325,0.0995308994276699
d,-0.581653489332078,-1.64766002461719
i,-0.126373668323015,0.151315971721348
w,-0.0671465213954852,0.705877357452697
o,0.994183291052993,0.822995901925153
v,-0.815510587310134,-1.33810884123446
w,1.46263403002869,0.777192053419711
n,-0.312779451434222,1.31845860912437
b,-0.743690888201046,0.863679916426833
z,-0.0840651717545694,1.43234295770557
n,0.810145468259665,-0.337452298461586
d,0.824391749541229,-2.42203268876987
b,-0.739785272154613,-1.78319934782719
d,-0.0845468968438499,0.293725949851018
v,-0.764424619751715,0.0339841387926908
r,-1.19495368553519,1.04493143702675
i,-0.289767350206922,2.17200981261224
w,0.341020910459257,0.461783514233777
y,-0.50985453869426,-0.291342645900947
g,-0.629470454069171,0.648944530210055
x,0.98199891159064,0.856523260954422
b,-0.570551315331657,0.615349953830222
u,0.162362875466669,0.267442776109581
t,-0.996331762782237,-1.01474640394254
t,1.27562614184473,0.248441792525521
q,0.3871420419228,0.397981893406298
r,-1.02835576798966,-1.52448492490491
i,-1.54702954280871,-1.6446796809538
v,-0.918575095937713,1.24470778903812
e,0.615914299671348,-0.517306440353803
h,0.134728837798421,0.26258161372444
r,-0.407623527068684,-1.57102763071685
a,0.439680769949697,-1.02739468219939
a,2.03347222057879,-1.08663100930204
o,-1.43314082555866,-0.0950840316247501
y,-0.488936070150104,1.08489330104861
t,-0.347377328082035,-0.490388461872124
m,-0.81794713894402,0.400901503508247
m,-0.29129601805819,0.479405511964752
j,-0.624905127557115,-0.955211564168728
c,0.0466675099603916,-0.245196556269946
s,-0.893075619669475,0.749731686166652
c,0.564961657616596,1.74724158596999
j,1.99799569181647,0.759952264591274
t,-0.00718239452864473,0.645882287145557
s,0.166702273795013,-0.269276111068731
l,0.634153160617648,0.180692889034921
x,0.655430986416673,-0.560313782402328
t,0.85751463325032,0.62842373023835
y,-0.215596163229984,0.0592563970374786
o,0.439783445323738,-0.37164692261565
e,-0.520383808962301,0.0240602819855585
x,-0.335799973217109,-0.375861003494288
y,0.768722367787528,-0.274043574545087
t,-0.263266213353158,-1.00068374544505
s,0.647925566994746,0.193417155162543
p,0.460516171296178,-0.746680224055689
d,0.238622857227594,-0.202368415744888
v,0.16692856430917,0.424097836239841
a,0.145262122211032,-0.616688270401508
m,1.10728325732406,0.839048728213564
w,-0.334337027283467,0.312737997575449
r,-0.123879043900054,-0.320610575739482
p,0.165206271430177,1.30089019755359
v,-0.442783019537646,1.17571373562847
x,0.837724699326183,0.145513526557013
c,0.498037571034384,-0.246510949757744
x,-0.607783813819768,0.869107763149143
p,-0.717338950487152,-0.555428288574194
v,-0.204899586713033,-2.16319380008298
v,-0.546817759416176,1.13723997763913
y,1.19054940298422,2.1071796429906
v,1.39887634192869,-0.220445120628239
s,-0.331329824263778,-0.870933299544155
o,-0.406120453685485,0.262104698495423
h,-0.0997011479533105,0.316369334537421
z,-1.18039143804222,0.845543029243543
w,-1.51257488478387,0.517090304435774
i,-0.400157188158769,-0.820531810118084
m,0.648214198347904,-0.712319866004317
v,0.891636106062081,-0.361524779450259
m,-0.152851240595349,-1.6419556522093
s,0.436445928994591,-2.17990398262679
s,1.02483968602523,-0.40365316613985
d,-1.27931467596669,-0.377905054373906
o,0.0650488373279881,-1.86370530096623
o,2.70307781976857,1.13444853411023
v,-1.12466263396247,-0.838242606594528
i,1.80810558815471,0.975294313503842
m,0.116510681843565,-0.731602360065888
t,-0.99865945525724,1.47139774122358
i,1.18498329175116,0.0148199719724667
a,-0.445849116887933,1.46116241676215
c,0.258208898636342,3.49325568911344
e,-0.484075832971581,0.16120294220009
o,-0.794650930593413,1.29135082854967
m,0.041323724613103,-0.379060596665064
y,0.376999075405507,1.60533069557809
r,-0.713533651022204,1.64610986120909
a,-1.11864171146097,-0.877431447415505
e,-0.418442667135922,-1.20384383489882
z,-1.86802199149397,0.248827318868913
p,-1.59470897381821,-1.26684319717492
o,-0.745401313938938,0.781373628594093
n,-0.463399233183619,0.99427933564423
z,-0.448194023761276,1.11162728610815
w,0.276152383970778,-1.4856998499472
l,-2.18307961696452,-0.766778068505699
j,1.71258155731714,-0.540452308679522
z,-2.08787945057618,-1.83531067852
y,-1.39841288563387,-0.982942358974735
o,-0.479777960654533,-0.436637315573341
s,-0.204410514572963,-0.287254920627051
b,-1.66327914406984,0.258259956026822
j,-0.424310065150445,1.5536196178358
x,1.43435993890786,-0.941526488584335
j,-0.714967435050403,0.163541016340132
r,0.705421882547562,-0.69210915000453
i,-0.30101291495961,0.964520190631675
f,1.10508707488692,0.582956269923277
q,1.21566581469853,1.31539937660098
f,0.00561192289538927,0.126061267666679
z,0.00813191018217614,-0.686639042216617
o,0.210489750087659,-0.604287413152329
t,-1.17375523283766,-0.303582575589828
d,-0.815723675981189,-0.59757723635056
l,0.846611482626113,0.123821602042609
d,0.57025096427875,-0.571977669723336
z,-2.11612111292043,-1.55935287099986
b,0.491581366106262,2.04404122051007
w,-0.329673191872978,0.64242109369084
r,-0.669917388832358,1.70476522352847
s,0.227970508837566,0.955679669332357
s,0.0620834500004479,-0.219901146145232
v,0.382506320945243,-0.581729885141729
e,-0.47448450584587,-2.79834685233246
c,-0.85027981589381,0.272900122156384
j,-1.16656258515631,-1.5302087050272
e,-0.641789926098488,-0.335743143503999
a,0.306967576568174,0.898717144473666
b,-1.62801159483386,-1.46328286059107
z,0.0699901831173425,-0.337085461295364
s,0.66937676391907,-1.82270342598478
p,0.497351819876768,-0.192493872594497
x,1.97041392686206,0.457443323467062
t,0.271990306475698,1.2881185518215
b,0.227327832898203,-0.716956853503576
n,0.0554334475192837,-1.36026460673406
b,-0.341615390706525,0.353036455109325
s,1.2225478415539,1.06301582485408
s,-1.27737920150956,0.414400251714964
m,-1.21709004672925,0.6410916311479
w,-0.100846542915506,0.501421437047323
z,-2.15065394989116,0.262770090124802
e,-0.477971326202856,-1.17075054310679
f,0.0142674422557789,0.599160219880407
t,0.659763718299992,0.237134853393419
v,-0.879269194132807,0.080763228198985
t,0.729922391003512,1.76511064194645
z,-1.00431226186277,1.43610561631433
l,-0.694413023852819,-1.62120436762504
j,-1.47546871260176,-0.100843412691388
m,-0.762012891426186,0.163827932794483
f,-0.193852658235252,1.42471535457727
e,-1.02147903741665,-0.501615420848683
l,-0.503623048966739,-0.789471374032632
g,-0.0877538703567226,-0.574402766608897
a,-0.186784076984009,-1.54393728836732
n,-0.431028928165727,0.342325912308334
e,0.127533983691787,1.17385960831574
p,-0.00263482352059022,0.270011513692124
x,0.0491566075364052,0.806425473584712
q,0.984400750078349,0.0540556331308623
e,-0.102119109016851,0.65797138097417
d,-1.18256984815075,2.54285964026156
z,0.0787483919303222,-1.71989428913637
f,-0.404012929428856,0.571049748897274
o,2.07974021320992,0.677871714204794
k,-0.073780161281087,-0.264144520355938
v,1.39734334888176,-0.79279002354072
i,1.05662745593803,1.69365592693746
i,1.4863876897111,-1.10072664854928
s,1.97433781239702,0.668335269689989
r,-0.666449892503033,0.198759785793017
v,-1.43988498327659,-0.0994938024566242
