id, x, y
c,-1.05451226913319,-2.24050830478073
a,-1.46629486357367,-0.799278862146585
o,-0.0183619886494561,-0.211520249961131
j,1.46376939663933,-0.992428983494059
g,-0.56396202865273,-1.17880608842094
o,0.454444572720104,0.329229084174314
l,-0.540142728607738,1.44396408518056
y,0.347100990400329,-0.980673618306931
q,-0.71250699966424,-0.393227151347294
y,-0.129507566544544,-0.850838621179457
u,1.56760980726372,0.249048558352599
i,1.85887964979159,-1.71562767627741
l,0.142231970112484,-0.69504979863803
d,-0.56702079423903,0.149348323074001
x,-1.54216828445967,1.87671926272917
o,-2.96407912562746,-0.958995174065376
g,-0.287066091140737,-0.787885503089479
c,0.645534515836238,-0.225811679074913
z,-0.397413389702678,-0.235136421647849
o,-0.542873934602579,-0.654743839817061
u,-1.43133723239973,-0.370338029290427
h,1.02024369004829,-1.38416855855891
r,-0.0479186744547638,2.05050810869324
y,0.68656499179728,-0.766361389686263
m,-0.838623417819494,0.641111094586944
o,-0.0709617415136028,-1.46560723703579
r,-1.22434869431313,0.756556784873963
p,-0.00318792519683247,-0.255318414146174
i,-0.730141379867622,0.0587727455548762
p,-0.307742610142853,-1.30201970190346
w,0.107953723849518,-1.2293714348506
g,-0.572453273108651,0.700428273197834
r,-0.856152827107288,2.07559839295314
x,-1.69828774828081,-0.222451850612389
h,-0.582604108122575,0.49552109934987
v,-0.521530673710093,-0.104340388200062
r,-0.0942438899725568,-0.987315024095953
b,0.902535633964569,0.395511094575986
m,-1.82136247909697,0.363379507279385
m,0.265880901423143,1.24681573195775
g,-1.0391303121418,-1.49716135022416
e,0.99282666534843,1.16239573911568
t,-0.262636296046503,-1.32906327396592
h,-1.34621007801847,0.0478547940421899
n,0.507765506898704,-1.06669127826232
c,-1.52648194934354,-1.25039112869306
h,1.02776314490016,0.672726302998441
v,-0.414387280978866,-1.21892590392945
b,0.269655874532854,0.0573945092241182
c,0.874909589828739,0.490068428979072
f,1.32067776345527,-2.42999982252376
c,-1.59184417530779,1.06150155934581
g,-0.577192685785745,0.617031941354487
d,0.043513381711832,-0.523425075487717
y,-0.342557888456964,0.722385463314259
z,-0.514243667045365,-0.292547641970496
g,-0.947838380262351,0.871580393041868
s,0.488125158064021,-0.49179871967639
w,0.126187964857317,0.701096638207492
t,0.700447423480392,0.139751693124496
g,-0.219499646135761,1.13127523985251
y,0.940613952825793,-2.91158381680751
y,-0.421409926872186,0.319036264404883
e,0.280400104609267,-0.29938185321422
a,0.368678461540034,-0.327507609509243
p,0.856392169251556,-0.331416909238633
y,-0.520217291939362,0.463803311114175
t,0.0822369269785161,1.07124203456026
b,0.299306776925354,-0.342333165448866
t,0.843620464895924,-0.394935170248007
g,0.240908498702605,0.906351099748106
h,0.0776491386673464,1.59820951987463
g,-0.850411807351328,1.73006777915657
o,-2.30099845176576,0.0172627027494031
a,-0.375090863344933,0.500825679900044
x,0.238152635083902,-0.569522061783665
f,-0.149210819174201,0.116160020038544
c,-1.35294076844892,0.211978249435639
a,0.694087074136149,0.116789135100267
g,-0.296053528001987,1.09598569471241
v,1.58541925454956,0.214603808728692
a,-1.40388316242465,-0.210723038115517
t,-0.64885883346568,0.554971212074631
p,1.08536512186403,1.63278271553369
w,-0.144252537169408,-1.70974530932008
m,0.497543442381659,-0.402036159162104
f,0.00961347502192941,0.237421425553374
b,-0.510551968455257,-0.896758295317266
d,0.366137412062332,-1.53181088469575
m,-0.6886981299382,1.31272336215693
d,-0.679290199094573,1.64166992159173
s,-0.294180907969468,-0.0563760632386486
d,-2.757032897327,-0.498488537647949
t,-0.0278805138121205,-1.00448714081868
k,-1.12194543692107,1.48438624594484
k,-1.68979454025077,-1.48760754532385
e,-1.29584608710848,-1.27353673513327
d,-0.448526494168461,-1.11872028786156
o,-0.705510642047567,2.10007604404166
l,0.875388196717,-0.141780292415326
m,-0.683291459317019,-0.449060321781794
s,0.0568977390962163,-1.12523761337915
l,0.346393548791526,-1.32489075677954
v,-0.0934223466417502,0.394203651504744
u,-1.40718195707566,-0.083113215027813
t,-0.420752071038401,1.87173251548433
n,0.964674665508148,1.28404955461457
f,-0.361984946257482,0.697950133347779
f,-0.391963716623342,1.0943301145106
s,-1.08946059474365,-1.21367044082514
n,0.411953100160585,1.33856622524913
o,1.93237234461,-0.0700194263350619
w,-0.550198636430316,-0.687498334208836
e,0.636560177794785,-0.734532795522293
l,-1.32092607830059,-0.190154701386932
i,0.216440217853656,-0.566815708967619
l,1.31525661053694,-1.55252433872449
u,-1.43605813113227,-0.646007295835226
u,-1.7464626843809,-1.37253760956952
c,-0.128085323469356,-1.27979164614378
i,0.289573732130744,1.36575983038144
z,-0.114142736162977,-2.16226490814949
c,0.0959448399585919,1.80061417379561
g,0.845081715348521,-0.00461861262893042
s,0.279939471401936,-1.71377276200834
l,1.43247763061865,0.327827032002244
d,0.139932879938297,-0.318597150231318
u,-0.730153808658121,-0.58460719975827
x,0.658903333480351,-0.0831635396379896
p,-0.914351774998353,0.0497381383253488
p,-0.872351567973483,-0.576003845525504
p,1.86605369598356,2.64096206563827
b,0.584507130483187,-0.510301549003608
s,1.04911143991778,0.321445898380221
z,0.196970618585118,-0.343978979997197
t,0.0451826836554994,-0.100097211924227
o,-2.89596578152733,-0.00125784077034816
u,-0.237773887565097,1.47602244520959
s,0.979545700538416,-0.572070329373508
u,-0.825090906142467,-0.590403528386906
k,-0.067464904970198,1.743583130096
g,1.15726959805887,-0.284221354439145
g,0.512062237918404,0.111853945128116
t,1.05819894532398,-1.29673506933948
i,0.192019893239757,-1.8160901180774
e,2.26611579337239,-0.959548685576676
j,-1.59842714093974,0.4550710165502
i,0.1019087396381,-0.508206336303421
b,-1.19258135123479,1.20134771263495
e,0.308669250249158,1.64720766003533
s,0.525133053354098,1.06480617753114
w,2.04641945811646,-1.03501386442505
i,0.82395011146938,-0.683003450791021
o,-0.850731955870001,-0.681049082872467
l,-1.1950564503921,-0.414231705922637
a,0.492379511189797,-0.131040194146445
q,-0.585116159460106,1.42467448954665
m,1.88361414351578,-0.575580302941866
p,-1.83247245263926,-0.952268331102423
a,-1.38696530891595,0.231680472052568
t,0.67548270916226,-0.229913987367138
z,-0.266593407544183,-0.144618895676526
b,-0.585829573105983,1.50570760516314
y,-0.560143094203878,0.624673767371553
f,-0.783202329887415,1.38975093346397
j,-0.455092589050101,1.36195649782139
i,0.835884956621786,-1.00001405117251
a,0.477867322820885,0.116942442441115
s,0.655301002168791,1.57894793568346
r,-0.950929013379958,-1.4887634413158
j,-0.358311445626754,1.76594695376965
f,0.330362218291749,0.467134058572132
f,-0.726545284767183,0.912207242772517
n,-1.12027653539119,0.201452597230541
z,0.664220650564772,0.00559277268206106
u,-0.0188491574209567,-1.1838455742199
r,1.10628959952316,0.669273760601854
n,1.04995733005832,0.807104607498197
q,-0.152544932244847,-0.181302206885391
a,0.707862939712728,-0.44076370318551
x,0.0722195522724773,-0.542805839626631
o,-1.34635232307917,-1.59836169631747
j,0.619413300724496,0.281429240815527
w,0.0413681569767879,0.373907448215958
x,0.424519923900078,-0.41341993256265
w,0.0615138820472581,-1.30336122131115
t,0.489545999211419,-0.165048979209805
c,0.84613046344574,0.517037791634371
w,-0.871775142888029,1.01567089029457
l,-0.302304204201098,-1.13122800109891
e,0.0777341975519866,1.52184085643899
a,0.270480382740669,0.565553599309318
m,0.517125394626458,-0.354856141464201
p,-0.405183418831914,0.357853067132517
v,0.986315480686631,0.873770901510127
p,-0.196305778025702,0.230905141423875
t,-1.08439425136299,-0.469135402756242
a,0.714806882779623,0.658399651146382
n,-0.551299026297256,-1.16433914621698
r,1.36467264116991,-0.428645476424383
l,-1.43373846791566,-1.4067534518854
e,1.11540274352244,-0.347900074692538
b,2.04654197681095,-0.158977174137844
f,0.619987952338632,-0.203452948579737
d,-0.82569712484491,0.0988208156072237
a,0.847610529723093,-0.846050929816083
w,-1.60460699870851,-1.74137628067866
f,1.80922434419593,-1.01541274063966
m,-0.191645614680809,-0.86654492063064
r,-0.522130898557376,0.464045370916694
v,-0.305735805882455,2.26813041833063
r,-0.780151756854555,0.382191192619855
v,-0.493963275077125,0.968450794792445
f,-0.843910331787078,0.757592743776435
x,0.313472493609481,-0.680169270914456
n,-1.01849515813962,2.08056661768321
r,0.133295116337328,1.15161850253727
k,0.871989764774949,0.194468073994957
j,0.571008173235712,-1.4590494829044
u,0.616924162472484,-0.668515057837381
i,0.561357105662187,-0.441096181031632
f,-1.67059023452104,0.84370770961103
o,-1.86443717148562,-0.674240228230535
t,0.509658344709318,0.595140313913001
g,1.49104669705413,-0.464561739497898
p,-0.255074213897573,-1.69110076145555
h,1.74937407897064,-1.54688358340983
r,-0.0281693157290181,0.361807334395556
k,0.0757599972603331,0.369482653532769
a,-1.11210285073943,1.57591470718069
x,0.488746014433351,-1.59259239312352
b,-1.80100806332469,0.228180197569076
e,0.462885217495979,-0.221817372064065
r,-0.208356534112345,0.130269163595752
b,-0.3030722013046,-1.77465621779953
b,0.230082252719618,0.395431213353086
s,0.577276320390988,1.31751513995092
h,2.23414512533458,-0.40552877382998
a,0.16254686615779,1.65814235165321
q,-0.931056904905756,0.520622281742191
q,0.819907159345321,1.14993895069452
b,0.493861981603448,-3.27978961559352
h,0.117032158075382,1.46023580025692
x,-1.44632796737945,0.801799212094868
r,-0.77456195141587,-0.55578139937914
n,0.149580014320271,-0.82917966192201
z,-2.85891569880552,-0.428904773960354
f,-0.409492701738578,-0.607549873440622
c,-0.344995301932783,0.0981694097299765
c,-0.955763482381413,-1.11789709352779
